Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
maize,   208.35,     8.00,    41.18,   -96.44,   100.00,   559.04,  1101.30,    22.03,   394.26,    78.80,     2.82,     2.00, 0,     1.13,     1.13,     0.57,     0.71,     9.00,     9.00,     0.83,     0.83,    1.05,    33.42,    35.28,     0.56,   23.63,     2.58,   221.00,     1.86,     0.17,     2.52,    88.38,   731.44,   367.52,     0.98,    1.01,    0.00,    0.00,  376.48,   221.00,     0.00,     0.00,     0.00,     0.00,    -1.44,    14.56,     0.34,     0.60,     0.40,  297.05,    0.55,  297.05,  239.41,    11.68,     4.40,    18.96,     0.62,     0.67,    90.64,   614.58,   523.94,   536.47,     0.45, 1101.30,  657.54,  443.76, 1101.30,     0.90,   279.44,     80.03,  344.02,  102.00
maize,   208.40,     9.00,    41.18,   -96.44,   100.00,   723.71,  1425.70,    23.68,   384.30,    73.80,     2.65,     2.00, 0,     1.48,     1.48,     0.51,     0.69,     9.00,     9.00,     0.83,     0.83,    0.93,    46.54,    48.55,     0.77,   25.06,     2.50,   202.10,     2.01,     0.24,     4.07,   121.62,   913.45,   414.95,     1.06,    0.93,    0.00,    0.00,  358.77,   202.10,     0.00,     0.00,     0.00,     0.00,    -1.22,    14.56,     0.34,     0.51,     0.49,  373.73,    0.55,  373.73,  309.93,    11.68,     4.40,    18.96,     0.76,     0.87,    94.17,   787.68,   693.52,   683.66,     0.45, 1425.70,  726.53,  699.17, 1425.70,     0.71,   359.22,     73.31,  434.64,   86.92
maize,   208.44,    10.00,    41.18,   -96.44,   100.00,   816.24,  1608.00,    24.65,   381.25,    69.20,     2.71,     2.00, 0,     1.62,     1.62,     0.49,     0.68,     9.00,     9.00,     0.83,     0.83,    0.90,    51.27,    53.36,     0.95,   25.81,     2.53,   191.15,     2.09,     0.25,     4.95,   133.67,   998.09,   438.98,     1.11,    0.89,    0.00,    0.00,  353.43,   191.15,     0.00,     0.00,     0.00,     0.00,    -0.91,    14.56,     0.34,     0.47,     0.53,  412.94,    0.54,  412.94,  349.57,    11.68,     4.40,    18.96,     0.86,     1.04,    96.11,   915.56,   819.45,   762.51,     0.46, 1608.00,  759.88,  848.12, 1608.00,     0.53,   417.93,     62.72,  501.31,   66.49
maize,   208.48,    11.00,    41.18,   -96.44,   100.00,   969.95,  1910.80,    25.47,   378.46,    63.50,     2.74,     2.00, 0,     2.07,     2.07,     0.43,     0.71,     9.00,     9.00,     0.83,     0.83,    0.89,    64.23,    66.36,     1.19,   26.11,     2.54,   176.59,     2.12,     0.31,     6.50,   166.23,  1202.48,   372.13,     1.13,    0.86,    0.00,    0.00,  343.80,   176.59,     0.00,     0.00,     0.00,     0.00,    -0.43,    14.56,     0.34,     0.32,     0.68,  484.96,    0.54,  484.96,  415.39,    11.68,     4.40,    18.96,     0.92,     1.16,    97.04,   987.87,   890.84,   900.35,     0.46, 1910.80,  603.27, 1307.53, 1910.80,     0.41,   451.07,     54.66,  538.95,   51.48
maize,   208.52,    12.00,    41.18,   -96.44,   100.00,   809.04,  1593.80,    25.63,   376.71,    61.60,     2.81,     2.00, 0,     1.80,     1.80,     0.50,     0.67,     9.00,     9.00,     0.83,     0.83,    0.87,    58.72,    60.84,     1.26,   26.10,     2.57,   172.37,     2.12,     0.27,     6.08,   152.41,   956.81,   471.95,     1.13,    0.86,    0.00,    0.00,  345.43,   172.37,     0.00,     0.00,     0.00,     0.00,     0.21,    14.56,     0.34,     0.52,     0.48,  403.77,    0.54,  403.77,  346.48,    11.68,     4.40,    18.96,     0.93,     1.18,    97.17,   999.01,   901.84,   750.24,     0.46, 1593.80,  826.19,  767.61, 1593.80,     0.39,   456.17,     53.28,  544.75,   48.94
maize,   208.56,    13.00,    41.18,   -96.44,   100.00,   708.68,  1396.10,    25.84,   373.30,    61.30,     2.80,     2.00, 0,     1.15,     1.15,     0.54,     0.67,     9.00,     9.00,     0.83,     0.83,    0.86,    38.90,    41.11,     1.29,   26.84,     2.57,   172.87,     2.21,     0.17,     4.55,   102.98,   831.65,   471.37,     1.12,    0.88,    0.00,    0.00,  352.54,   172.87,     0.00,     0.00,     0.00,     0.00,     0.76,    14.56,     0.34,     0.60,     0.40,  356.64,    0.54,  356.64,  303.50,    11.68,     4.40,    18.96,     0.89,     1.09,    96.54,   948.13,   851.59,   660.14,     0.46, 1396.10,  840.01,  556.09, 1396.10,     0.48,   432.86,     59.27,  518.27,   60.03
maize,   208.60,    14.00,    41.18,   -96.44,   100.00,   861.98,  1698.10,    26.47,   369.04,    57.00,     2.74,     2.00, 0,     1.46,     1.46,     0.46,     0.71,     9.00,     9.00,     0.83,     0.83,    0.89,    45.85,    48.12,     1.49,   27.33,     2.54,   158.97,     2.26,     0.20,     5.70,   120.54,  1116.91,   367.65,     1.08,    0.91,    0.00,    0.00,  344.30,   158.97,     0.00,     0.00,     0.00,     0.00,     1.12,    14.56,     0.34,     0.36,     0.64,  441.47,    0.54,  441.47,  369.15,    11.68,     4.40,    18.96,     0.80,     0.93,    95.00,   839.14,   744.13,   810.62,     0.46, 1698.10,  611.27, 1086.83, 1698.10,     0.64,   382.86,     69.62,  461.49,   79.64
maize,   208.65,    15.00,    41.18,   -96.44,   100.00,   646.65,  1273.90,    26.44,   367.20,    58.40,     2.38,     2.00, 0,     1.40,     1.40,     0.54,     0.71,     9.00,     9.00,     0.83,     0.83,    0.94,    45.25,    47.46,     1.43,   26.86,     2.37,   162.04,     2.21,     0.20,     5.26,   118.90,   844.82,   385.09,     1.02,    0.98,    0.00,    0.00,  341.00,   162.04,     0.00,     0.00,     0.00,     0.00,     1.36,    14.56,     0.34,     0.53,     0.47,  339.80,    0.55,  339.80,  276.93,    11.68,     4.40,    18.96,     0.68,     0.74,    92.14,   680.67,   588.53,   616.74,     0.45, 1273.90,  679.25,  594.65, 1273.90,     0.83,   309.96,     78.52,  378.70,   97.96
maize,   208.69,    16.00,    41.18,   -96.44,   100.00,   477.87,   941.40,    26.23,   368.65,    59.30,     2.16,     2.00, 0,     1.40,     1.40,     0.60,     0.74,     9.00,     9.00,     0.83,     0.83,    1.00,    45.93,    48.06,     1.39,   26.18,     2.25,   164.92,     2.13,     0.21,     4.85,   120.40,   669.80,   314.54,     0.90,    1.10,    0.00,    0.00,  340.74,   164.92,     0.00,     0.00,     0.00,     0.00,     1.55,    14.56,     0.34,     0.60,     0.40,  259.93,    0.56,  259.93,  204.65,    11.68,     4.40,    18.96,     0.52,     0.55,    86.96,   486.31,   399.35,   464.59,     0.44,  941.40,  565.11,  376.29,  941.40,     1.02,   219.98,     79.16,  276.30,  103.65
maize,   209.31,     7.00,    41.18,   -96.44,   100.00,   319.04,   628.50,    20.89,   469.38,    87.30,     1.72,     1.92, 0,     0.49,     0.49,     0.69,     0.76,     9.00,     9.00,     0.83,     0.83,    1.28,    12.69,    14.46,     0.31,   22.72,     2.01,   300.68,     1.77,     0.07,     0.72,    37.66,   423.70,   264.57,     0.83,    1.09,    0.00,    0.00,  460.74,   300.68,     0.00,     0.00,     0.00,     0.00,    -1.61,    14.53,     0.33,     0.76,     0.24,  176.34,    0.56,  176.34,  136.63,    11.68,     4.41,    18.94,     0.46,     0.48,    84.06,   409.40,   325.34,   312.97,     0.44,  628.50,  477.08,  151.42,  628.50,     1.10,   184.08,     76.11,  235.22,  100.59
maize,   209.35,     8.00,    41.18,   -96.44,   100.00,   448.43,   883.40,    22.49,   434.19,    78.10,     1.63,     1.92, 0,     0.23,     0.23,     0.64,     0.72,     9.00,     9.00,     0.83,     0.83,    1.10,     5.15,     7.17,     0.60,   25.21,     1.96,   292.52,     2.02,     0.03,     0.62,    18.67,   558.00,   358.89,     0.97,    0.95,    0.00,    0.00,  430.59,   292.52,     0.00,     0.00,     0.00,     0.00,    -1.43,    14.53,     0.33,     0.73,     0.27,  238.37,    0.55,  238.37,  192.04,    11.68,     4.41,    18.94,     0.62,     0.67,    90.60,   612.36,   521.76,   430.42,     0.45,  883.40,  641.15,  242.25,  883.40,     0.90,   278.37,     80.06,  342.80,  102.11
maize,   209.40,     9.00,    41.18,   -96.44,   100.00,   660.66,  1301.50,    24.41,   412.41,    68.50,     1.67,     1.92, 0,     0.70,     0.70,     0.54,     0.69,     9.00,     9.00,     0.83,     0.83,    0.94,    20.89,    23.11,     0.96,   26.97,     1.98,   218.58,     2.22,     0.10,     2.49,    60.18,   823.27,   434.66,     1.04,    0.88,    0.00,    0.00,  397.97,   218.58,     0.00,     0.00,     0.00,     0.00,    -1.21,    14.53,     0.33,     0.58,     0.42,  341.29,    0.55,  341.29,  282.93,    11.68,     4.41,    18.94,     0.76,     0.86,    94.15,   785.69,   691.54,   624.22,     0.45, 1301.50,  757.25,  544.25, 1301.50,     0.71,   358.25,     73.45,  433.54,   87.19
maize,   209.44,    10.00,    41.18,   -96.44,   100.00,   699.90,  1378.80,    25.20,   398.54,    62.00,     2.56,     1.92, 0,     0.51,     0.51,     0.54,     0.67,     9.00,     9.00,     0.83,     0.83,    0.96,    13.78,    16.10,     1.22,   27.78,     2.45,   205.30,     2.32,     0.06,     1.98,    41.93,   838.39,   472.33,     1.09,    0.83,    0.00,    0.00,  390.85,   205.30,     0.00,     0.00,     0.00,     0.00,    -0.91,    14.53,     0.33,     0.60,     0.40,  354.19,    0.54,  354.19,  299.74,    11.68,     4.41,    18.94,     0.86,     1.03,    96.10,   913.74,   817.64,   653.93,     0.46, 1378.80,  824.13,  554.67, 1378.80,     0.54,   417.03,     62.92,  500.29,   66.86
maize,   209.48,    11.00,    41.18,   -96.44,   100.00,   872.44,  1718.70,    26.18,   384.97,    57.90,     2.55,     1.92, 0,     1.96,     1.96,     0.47,     0.68,     9.00,     9.00,     0.83,     0.83,    0.92,    59.00,    61.19,     1.43,   26.68,     2.45,   167.57,     2.19,     0.27,     6.48,   159.34,  1062.04,   452.72,     1.11,    0.81,    0.00,    0.00,  351.97,   167.57,     0.00,     0.00,     0.00,     0.00,    -0.43,    14.53,     0.33,     0.44,     0.56,  436.34,    0.54,  436.34,  373.63,    11.68,     4.41,    18.94,     0.92,     1.16,    97.03,   986.14,   889.11,   809.97,     0.46, 1718.70,  760.11,  958.59, 1718.70,     0.41,   450.21,     54.89,  537.97,   51.90
maize,   209.52,    12.00,    41.18,   -96.44,   100.00,   443.10,   872.90,    25.49,   384.01,    60.60,     1.57,     1.92, 0,     0.30,     0.30,     0.66,     0.70,     9.00,     9.00,     0.83,     0.83,    1.02,     7.82,    10.13,     1.28,   27.74,     1.92,   211.87,     2.32,     0.04,     1.26,    26.39,   494.92,   409.81,     1.11,    0.81,    0.00,    0.00,  378.44,   211.87,     0.00,     0.00,     0.00,     0.00,     0.21,    14.53,     0.33,     0.85,     0.15,  221.21,    0.54,  221.21,  189.76,    11.68,     4.41,    18.94,     0.92,     1.18,    97.16,   997.28,   900.12,   410.97,     0.46,  872.90,  738.27,  134.63,  872.90,     0.39,   455.31,     53.52,  543.77,   49.38
maize,   209.56,    13.00,    41.18,   -96.44,   100.00,   774.06,  1524.90,    26.31,   377.46,    57.50,     1.76,     1.92, 0,     0.82,     0.82,     0.51,     0.67,     9.00,     9.00,     0.83,     0.83,    0.95,    23.30,    25.72,     1.45,   28.63,     2.04,   171.21,     2.43,     0.10,     3.48,    66.99,   933.78,   472.98,     1.10,    0.82,    0.00,    0.00,  361.78,   171.21,     0.00,     0.00,     0.00,     0.00,     0.76,    14.53,     0.33,     0.53,     0.47,  389.66,    0.54,  389.66,  331.50,    11.68,     4.41,    18.94,     0.89,     1.09,    96.53,   946.32,   849.79,   721.16,     0.46, 1524.90,  814.38,  710.52, 1524.90,     0.48,   431.96,     59.49,  517.25,   60.44
maize,   209.60,    14.00,    41.18,   -96.44,   100.00,   569.09,  1121.10,    26.32,   370.65,    59.00,     1.86,     1.92, 0,     0.84,     0.84,     0.59,     0.68,     9.00,     9.00,     0.83,     0.83,    0.96,    26.07,    28.38,     1.40,   27.64,     2.09,   170.22,     2.30,     0.12,     3.45,    73.90,   674.88,   440.89,     1.06,    0.86,    0.00,    0.00,  353.57,   170.22,     0.00,     0.00,     0.00,     0.00,     1.12,    14.53,     0.33,     0.70,     0.30,  291.56,    0.54,  291.56,  243.72,    11.68,     4.41,    18.94,     0.80,     0.93,    94.99,   837.16,   742.18,   535.28,     0.46, 1121.10,  782.13,  338.97, 1121.10,     0.64,   381.90,     69.78,  460.39,   79.96
maize,   209.65,    15.00,    41.18,   -96.44,   100.00,   287.31,   566.00,    25.62,   372.22,    61.10,     1.60,     1.92, 0,     0.25,     0.25,     0.73,     0.75,     9.00,     9.00,     0.83,     0.83,    1.02,     7.02,     9.25,     1.28,   26.96,     1.94,   209.26,     2.22,     0.04,     1.06,    24.08,   323.09,   282.78,     1.00,    0.92,    0.00,    0.00,  367.26,   209.26,     0.00,     0.00,     0.00,     0.00,     1.36,    14.53,     0.33,     0.91,     0.09,  151.03,    0.55,  151.03,  123.04,    11.68,     4.41,    18.94,     0.67,     0.74,    92.11,   678.48,   586.37,   274.08,     0.45,  566.00,  513.96,   52.04,  566.00,     0.83,   308.89,     78.59,  377.49,   98.14
maize,   209.69,    16.00,    41.18,   -96.44,   100.00,   440.15,   867.10,    26.06,   369.18,    62.50,     1.39,     1.92, 0,     0.53,     0.53,     0.62,     0.74,     9.00,     9.00,     0.83,     0.83,    1.02,    15.71,    18.03,     1.26,   27.78,     1.81,   186.42,     2.32,     0.08,     2.21,    46.94,   604.40,   318.63,     0.88,    1.04,    0.00,    0.00,  357.28,   186.42,     0.00,     0.00,     0.00,     0.00,     1.55,    14.53,     0.33,     0.65,     0.35,  239.54,    0.56,  239.54,  188.50,    11.68,     4.41,    18.94,     0.52,     0.55,    86.89,   483.88,   396.99,   428.04,     0.44,  867.10,  565.39,  301.71,  867.10,     1.03,   218.81,     79.09,  274.96,  103.60
maize,   210.31,     7.00,    41.18,   -96.44,   100.00,   331.78,   653.60,    20.70,   456.64,    83.90,     2.31,     1.99, 0,     0.60,     0.60,     0.68,     0.76,     9.00,     9.00,     0.83,     0.83,    1.47,    13.57,    15.30,     0.39,   22.31,     2.33,   285.59,     1.73,     0.07,     0.81,    38.50,   443.34,   263.72,     0.83,    1.16,    0.00,    0.00,  448.67,   285.59,     0.00,     0.00,     0.00,     0.00,    -1.61,    14.50,     0.33,     0.74,     0.26,  183.49,    0.56,  183.49,  142.09,    11.68,     4.43,    18.93,     0.46,     0.47,    83.97,   406.95,   322.98,   325.57,     0.44,  653.60,  483.35,  170.25,  653.60,     1.10,   182.90,     75.97,  233.87,  100.43
maize,   210.35,     8.00,    41.18,   -96.44,   100.00,   514.57,  1013.70,    22.89,   433.86,    77.50,     2.36,     1.99, 0,     1.00,     1.00,     0.60,     0.71,     9.00,     9.00,     0.83,     0.83,    1.07,    29.59,    31.54,     0.63,   24.55,     2.36,   243.78,     1.95,     0.14,     2.26,    79.37,   658.61,   365.26,     0.98,    1.01,    0.00,    0.00,  416.66,   243.78,     0.00,     0.00,     0.00,     0.00,    -1.43,    14.50,     0.33,     0.65,     0.35,  273.65,    0.55,  273.65,  220.37,    11.68,     4.43,    18.93,     0.62,     0.67,    90.56,   610.12,   519.56,   494.01,     0.45, 1013.70,  657.59,  356.11, 1013.70,     0.90,   277.29,     80.09,  341.57,  102.21
maize,   210.40,     9.00,    41.18,   -96.44,   100.00,   696.09,  1371.30,    24.62,   410.97,    71.50,     2.76,     1.99, 0,     1.17,     1.17,     0.53,     0.69,     9.00,     9.00,     0.83,     0.83,    0.94,    36.21,    38.35,     0.88,   26.22,     2.55,   216.08,     2.13,     0.17,     3.48,    96.51,   871.98,   421.02,     1.06,    0.93,    0.00,    0.00,  391.50,   216.08,     0.00,     0.00,     0.00,     0.00,    -1.21,    14.50,     0.33,     0.54,     0.46,  359.72,    0.55,  359.72,  298.11,    11.68,     4.43,    18.93,     0.76,     0.86,    94.13,   783.66,   689.54,   657.82,     0.45, 1371.30,  740.66,  630.64, 1371.30,     0.71,   357.26,     73.58,  432.41,   87.46
maize,   210.44,    10.00,    41.18,   -96.44,   100.00,   841.62,  1658.00,    25.98,   392.19,    65.20,     2.74,     1.99, 0,     1.58,     1.58,     0.48,     0.69,     9.00,     9.00,     0.83,     0.83,    0.87,    50.61,    52.83,     1.17,   26.99,     2.54,   188.93,     2.22,     0.23,     5.35,   132.96,  1040.17,   426.42,     1.11,    0.88,    0.00,    0.00,  364.88,   188.93,     0.00,     0.00,     0.00,     0.00,    -0.90,    14.50,     0.33,     0.44,     0.56,  426.06,    0.54,  426.06,  360.43,    11.68,     4.43,    18.93,     0.86,     1.03,    96.09,   911.88,   815.79,   786.49,     0.46, 1658.00,  729.04,  928.96, 1658.00,     0.54,   416.11,     63.12,  499.23,   67.24
maize,   210.48,    11.00,    41.18,   -96.44,   100.00,   899.64,  1772.30,    26.67,   385.20,    65.10,     2.58,     1.99, 0,     1.63,     1.63,     0.46,     0.69,     9.00,     9.00,     0.83,     0.83,    0.87,    51.46,    53.76,     1.22,   27.65,     2.46,   184.97,     2.30,     0.24,     5.73,   135.30,  1095.42,   428.30,     1.13,    0.86,    0.00,    0.00,  356.59,   184.97,     0.00,     0.00,     0.00,     0.00,    -0.43,    14.50,     0.33,     0.41,     0.59,  450.09,    0.54,  450.09,  385.28,    11.68,     4.43,    18.93,     0.91,     1.15,    97.02,   984.36,   887.34,   835.38,     0.46, 1772.30,  723.77, 1048.53, 1772.30,     0.42,   449.32,     55.12,  536.96,   52.33
maize,   210.52,    12.00,    41.18,   -96.44,   100.00,   929.70,  1831.50,    27.12,   374.21,    64.00,     2.33,     1.99, 0,     1.47,     1.47,     0.45,     0.69,     9.00,     9.00,     0.83,     0.83,    0.91,    43.85,    46.24,     1.29,   28.37,     2.34,   178.45,     2.39,     0.21,     5.48,   116.36,  1136.05,   413.25,     1.13,    0.86,    0.00,    0.00,  348.55,   178.45,     0.00,     0.00,     0.00,     0.00,     0.21,    14.50,     0.33,     0.38,     0.62,  464.28,    0.54,  464.28,  398.15,    11.68,     4.43,    18.93,     0.92,     1.18,    97.15,   995.50,   898.35,   862.43,     0.46, 1831.50,  689.29, 1142.21, 1831.50,     0.39,   454.42,     53.76,  542.75,   49.82
maize,   210.56,    13.00,    41.18,   -96.44,   100.00,   766.95,  1510.90,    27.20,   370.83,    63.60,     2.57,     1.99, 0,     1.35,     1.35,     0.51,     0.67,     9.00,     9.00,     0.83,     0.83,    0.91,    41.84,    44.21,     1.31,   28.13,     2.46,   176.36,     2.36,     0.20,     5.11,   111.24,   915.71,   465.21,     1.12,    0.87,    0.00,    0.00,  347.52,   176.36,     0.00,     0.00,     0.00,     0.00,     0.75,    14.50,     0.33,     0.54,     0.46,  386.21,    0.54,  386.21,  328.46,    11.68,     4.43,    18.93,     0.88,     1.08,    96.52,   944.44,   847.92,   714.67,     0.46, 1510.90,  817.01,  693.89, 1510.90,     0.49,   431.03,     59.71,  516.18,   60.85
maize,   210.60,    14.00,    41.18,   -96.44,   100.00,   472.23,   930.30,    26.83,   370.21,    64.60,     2.74,     1.99, 0,     0.60,     0.60,     0.64,     0.70,     9.00,     9.00,     0.83,     0.83,    0.86,    21.51,    23.84,     1.25,   27.88,     2.54,   186.13,     2.33,     0.10,     2.72,    60.00,   538.03,   400.26,     1.08,    0.91,    0.00,    0.00,  358.60,   186.13,     0.00,     0.00,     0.00,     0.00,     1.11,    14.50,     0.33,     0.79,     0.21,  242.03,    0.54,  242.03,  202.24,    11.68,     4.43,    18.93,     0.80,     0.92,    94.97,   835.10,   740.14,   444.27,     0.46,  930.30,  731.00,  199.30,  930.30,     0.65,   380.89,     69.95,  459.24,   80.30
maize,   210.65,    15.00,    41.18,   -96.44,   100.00,   633.05,  1247.10,    27.79,   365.73,    61.60,     2.73,     1.99, 0,     1.36,     1.36,     0.54,     0.71,     9.00,     9.00,     0.83,     0.83,    0.88,    46.87,    49.21,     1.43,   28.00,     2.53,   168.56,     2.35,     0.22,     5.51,   123.85,   824.88,   386.66,     1.01,    0.97,    0.00,    0.00,  340.40,   168.56,     0.00,     0.00,     0.00,     0.00,     1.36,    14.50,     0.33,     0.55,     0.45,  332.91,    0.55,  332.91,  271.11,    11.68,     4.43,    18.93,     0.67,     0.74,    92.07,   676.19,   584.11,   604.02,     0.45, 1247.10,  682.52,  564.58, 1247.10,     0.83,   307.78,     78.67,  376.23,   98.32
